50,0.000175211,0.000178037,0.0000809609
100,0.000998832,0.000588457,0.000127685
200,0.00437042,0.00281136,0.000130778
400,0.0248976,0.0166504,0.000220835
800,0.129398,0.0937204,0.000526514
1600,0.708254,0.533107,0.00217603
3200,,,0.00864677
Null
